ticker,company,market,isin,source_bas_dt,open,high,low,close,change,day_change_pct,volume,trading_value,listed_shares,market_cap,data_vendor
009830,한화솔루션,KOSPI,,20250723,38800.0,38850.0,36650.0,37800.0,350.0,0.93,3271744.0,123351087850.0,171892536.0,6497537860800.0,krx-open-api
009970,영원무역홀딩스,KOSPI,,20250723,138000.0,138000.0,131700.0,134200.0,-1000.0,-0.74,18084.0,2415381800.0,13499237.0,1811597605400.0,krx-open-api
010060,OCI홀딩스,KOSPI,,20250723,95700.0,99600.0,94000.0,96100.0,5700.0,6.31,570005.0,55310850800.0,18814917.0,1808113523700.0,krx-open-api
010120,LS ELECTRIC,KOSPI,,20250723,278000.0,285500.0,276500.0,280000.0,4000.0,1.45,157675.0,44168376000.0,30000000.0,8400000000000.0,krx-open-api
010130,고려아연,KOSPI,,20250723,839000.0,843000.0,818000.0,826000.0,-8000.0,-0.96,12124.0,10028892000.0,20023273.0,16539223498000.0,krx-open-api
010140,삼성중공업,KOSPI,,20250723,19540.0,19540.0,18980.0,19140.0,-430.0,-2.2,8099585.0,154829518850.0,880000000.0,16843200000000.0,krx-open-api
010170,대한광통신,KOSDAQ,,20250723,1019.0,1030.0,999.0,1001.0,-17.0,-1.67,652462.0,658487055.0,110567131.0,110677698131.0,krx-open-api
010950,S-Oil,KOSPI,,20250723,63000.0,63300.0,62000.0,62700.0,0.0,0.0,80845.0,5061726800.0,112582792.0,7058941058400.0,krx-open-api
011070,LG이노텍,KOSPI,,20250723,153100.0,154400.0,150700.0,154000.0,2100.0,1.38,140816.0,21555569600.0,23667107.0,3644734478000.0,krx-open-api
011170,롯데케미칼,KOSPI,,20250723,69600.0,71900.0,66000.0,66900.0,-1900.0,-2.76,235508.0,16209459900.0,42775419.0,2861675531100.0,krx-open-api
011200,HMM,KOSPI,,20250723,24600.0,25100.0,24500.0,24700.0,350.0,1.44,1372846.0,33965360025.0,1025039496.0,25318475551200.0,krx-open-api
011780,금호석유화학,KOSPI,,20250723,130400.0,131800.0,125300.0,127000.0,-2200.0,-1.7,94902.0,12089521050.0,26459587.0,3360367549000.0,krx-open-api
011790,SKC,KOSPI,,20250723,101800.0,102700.0,99400.0,102400.0,1500.0,1.49,154254.0,15627261900.0,37868298.0,3877713715200.0,krx-open-api
012330,현대모비스,KOSPI,,20250723,298500.0,304500.0,297500.0,299000.0,6000.0,2.05,315829.0,94882989050.0,91795094.0,27446733106000.0,krx-open-api
012450,한화에어로스페이스,KOSPI,,20250723,924000.0,931000.0,898000.0,910000.0,-12000.0,-1.3,213391.0,194057539000.0,51563401.0,46922694910000.0,krx-open-api
012510,더존비즈온,KOSPI,,20250723,78500.0,80400.0,77300.0,79000.0,1000.0,1.28,203341.0,16037976400.0,30382784.0,2400239936000.0,krx-open-api
012750,에스원,KOSPI,,20250723,72400.0,72500.0,70800.0,71000.0,-400.0,-0.56,30198.0,2156108500.0,37999178.0,2697941638000.0,krx-open-api
014680,한솔케미칼,KOSPI,,20250723,180800.0,180800.0,164000.0,170300.0,-10500.0,-5.81,203573.0,35187712800.0,11335195.0,1930383708500.0,krx-open-api
015760,한국전력,KOSPI,,20250723,37600.0,38500.0,37050.0,37800.0,550.0,1.48,3425796.0,128522894525.0,641964077.0,24266242110600.0,krx-open-api
016360,삼성증권,KOSPI,,20250723,73300.0,73400.0,71000.0,72500.0,-300.0,-0.41,336238.0,24255626000.0,89300000.0,6474250000000.0,krx-open-api
017670,SK텔레콤,KOSPI,,20250723,56600.0,56800.0,56000.0,56100.0,-400.0,-0.71,462969.0,26044908300.0,214790053.0,12049721973300.0,krx-open-api
017800,현대엘리베이터,KOSPI,,20250723,86400.0,86400.0,82400.0,83300.0,-2600.0,-3.03,189355.0,15793634900.0,39092385.0,3256395670500.0,krx-open-api
017960,한국카본,KOSPI,,20250723,26850.0,27200.0,25800.0,26900.0,-100.0,-0.37,556233.0,14771291200.0,51908452.0,1396337358800.0,krx-open-api
018260,삼성에스디에스,KOSPI,,20250723,178800.0,178800.0,171800.0,173900.0,-4300.0,-2.41,237848.0,41391987200.0,77377800.0,13455999420000.0,krx-open-api
018880,한온시스템,KOSPI,,20250723,3255.0,3365.0,3255.0,3345.0,120.0,3.72,1435286.0,4762431098.0,678762552.0,2270460736440.0,krx-open-api
020150,롯데에너지머티리얼즈,KOSPI,,20250723,26200.0,26350.0,24950.0,25200.0,-650.0,-2.51,113293.0,2877824100.0,52365463.0,1319609667600.0,krx-open-api
021240,코웨이,KOSPI,,20250723,110000.0,111500.0,107800.0,109000.0,1300.0,1.21,238286.0,26001329550.0,71909133.0,7838095497000.0,krx-open-api
022100,포스코DX,KOSPI,,20250723,25750.0,27400.0,25600.0,26800.0,1250.0,4.89,1602850.0,42646509700.0,152034729.0,4074530737200.0,krx-open-api
023530,롯데쇼핑,KOSPI,,20250723,75700.0,75700.0,74100.0,74600.0,-400.0,-0.53,99333.0,7403935150.0,28288755.0,2110341123000.0,krx-open-api
024110,기업은행,KOSPI,,20250723,20350.0,20500.0,19970.0,20100.0,-100.0,-0.5,763180.0,15371218930.0,797425869.0,16028259966900.0,krx-open-api
026960,동서,KOSPI,,20250723,31300.0,31950.0,30450.0,31200.0,500.0,1.63,113520.0,3533009475.0,99700000.0,3110640000000.0,krx-open-api
028050,삼성E&A,KOSPI,,20250723,25300.0,25500.0,24650.0,24950.0,-350.0,-1.38,734950.0,18359966675.0,196000000.0,4890200000000.0,krx-open-api
028260,삼성물산,KOSPI,,20250723,171900.0,172000.0,166300.0,170000.0,-200.0,-0.12,357200.0,60145332650.0,169976544.0,28896012480000.0,krx-open-api
028300,HLB,KOSDAQ,,20250723,50000.0,50400.0,49550.0,50000.0,200.0,0.4,237433.0,11878175000.0,131431361.0,6571568050000.0,krx-open-api
028670,팬오션,KOSPI,,20250723,4225.0,4280.0,4205.0,4270.0,95.0,2.28,1980369.0,8416999518.0,534569512.0,2282611816240.0,krx-open-api
029780,삼성카드,KOSPI,,20250723,53500.0,53800.0,52500.0,53400.0,400.0,0.75,65161.0,3451696600.0,115858891.0,6186864779400.0,krx-open-api
030200,KT,KOSPI,,20250723,57800.0,57800.0,56300.0,56400.0,-900.0,-1.57,286948.0,16293391148.0,252021685.0,14214023034000.0,krx-open-api
030530,원익홀딩스,KOSDAQ,,20250723,6070.0,6080.0,5890.0,5980.0,-60.0,-0.99,796847.0,4745263425.0,77237981.0,461883126380.0,krx-open-api
031210,서울보증보험,KOSPI,,20250723,42750.0,42800.0,41650.0,41900.0,-800.0,-1.87,81985.0,3441123500.0,69821598.0,2925524956200.0,krx-open-api
031980,피에스케이홀딩스,KOSDAQ,,20250723,33800.0,33900.0,32800.0,33750.0,150.0,0.45,80221.0,2672007050.0,21562395.0,727730831250.0,krx-open-api
032640,LG유플러스,KOSPI,,20250723,15150.0,15290.0,14790.0,14920.0,-200.0,-1.32,811102.0,12119397590.0,436611361.0,6514241506120.0,krx-open-api
032820,우리기술,KOSDAQ,,20250723,3845.0,3870.0,3710.0,3780.0,-50.0,-1.31,4802879.0,18140935510.0,165530656.0,625705879680.0,krx-open-api
032830,삼성생명,KOSPI,,20250723,132600.0,132600.0,126100.0,129100.0,-2200.0,-1.68,324956.0,41718106000.0,200000000.0,25820000000000.0,krx-open-api
033780,KT&G,KOSPI,,20250723,137200.0,137800.0,134400.0,134900.0,-1600.0,-1.17,215097.0,29115682250.0,122062497.0,16466230845300.0,krx-open-api
034020,두산에너빌리티,KOSPI,,20250723,63400.0,64100.0,62400.0,63400.0,800.0,1.28,4609170.0,291540976050.0,640561146.0,40611576656400.0,krx-open-api
034220,LG디스플레이,KOSPI,,20250723,9170.0,9270.0,9020.0,9210.0,100.0,1.1,839084.0,7696549665.0,500000000.0,4605000000000.0,krx-open-api
034730,SK,KOSPI,,20250723,214000.0,216500.0,206000.0,210500.0,-4000.0,-1.86,232042.0,48576594250.0,72502703.0,15261818981500.0,krx-open-api
035250,강원랜드,KOSPI,,20250723,20150.0,20350.0,19790.0,19940.0,-160.0,-0.8,528747.0,10550654380.0,213940500.0,4265973570000.0,krx-open-api
035420,NAVER,KOSPI,,20250723,236000.0,237500.0,229500.0,231500.0,-3500.0,-1.49,719824.0,167112508000.0,158437008.0,36678167352000.0,krx-open-api
035720,카카오,KOSPI,,20250723,56700.0,56900.0,54100.0,55000.0,-1500.0,-2.65,1861734.0,102443926450.0,442013722.0,24310754710000.0,krx-open-api
036460,한국가스공사,KOSPI,,20250723,44150.0,46000.0,44150.0,45750.0,2050.0,4.69,1158339.0,52448107175.0,92313000.0,4223319750000.0,krx-open-api
036570,엔씨소프트,KOSPI,,20250723,205500.0,207000.0,196100.0,198700.0,-6800.0,-3.31,136957.0,27186679250.0,21544022.0,4280797171400.0,krx-open-api
036930,주성엔지니어링,KOSDAQ,,20250723,29700.0,29750.0,28950.0,29500.0,-300.0,-1.01,231982.0,6806203575.0,47268321.0,1394415469500.0,krx-open-api
039030,이오테크닉스,KOSDAQ,,20250723,214500.0,214500.0,205500.0,211500.0,-2500.0,-1.17,168410.0,35297029000.0,12319550.0,2605584825000.0,krx-open-api
039490,키움증권,KOSPI,,20250723,224000.0,228500.0,217000.0,223000.0,500.0,0.22,140995.0,31130532750.0,26046728.0,5808420344000.0,krx-open-api
042660,한화오션,KOSPI,,20250723,85900.0,87000.0,82300.0,83500.0,-2600.0,-3.02,2031904.0,171070527200.0,306413394.0,25585518399000.0,krx-open-api
042700,한미반도체,KOSPI,,20250723,86200.0,87200.0,84800.0,86100.0,-500.0,-0.58,323488.0,27740350750.0,95312200.0,8206380420000.0,krx-open-api
043260,성호전자,KOSDAQ,,20250723,1141.0,1146.0,1119.0,1140.0,-1.0,-0.09,288982.0,327886557.0,70922823.0,80852018220.0,krx-open-api
047040,대우건설,KOSPI,,20250723,3965.0,4000.0,3915.0,3960.0,-5.0,-0.13,852518.0,3363109668.0,415622638.0,1645865646480.0,krx-open-api
047050,포스코인터내셔널,KOSPI,,20250723,51900.0,57500.0,51600.0,55700.0,4500.0,8.79,2751986.0,151601654800.0,175922788.0,9798899291600.0,krx-open-api
047810,한국항공우주,KOSPI,,20250723,90300.0,94700.0,89600.0,92200.0,2300.0,2.56,853345.0,78682172700.0,97475107.0,8987204865400.0,krx-open-api
051900,LG생활건강,KOSPI,,20250723,332500.0,334500.0,328500.0,331500.0,500.0,0.15,40621.0,13467715250.0,15618197.0,5177432305500.0,krx-open-api
051910,LG화학,KOSPI,,20250723,296000.0,301000.0,289000.0,291000.0,2000.0,0.69,431760.0,126709798750.0,70592343.0,20542371813000.0,krx-open-api
052690,한전기술,KOSPI,,20250723,87200.0,87800.0,85000.0,86700.0,-400.0,-0.46,169435.0,14610049250.0,38220000.0,3313674000000.0,krx-open-api
055550,신한지주,KOSPI,,20250723,68500.0,69700.0,67600.0,68100.0,-100.0,-0.15,783907.0,53557868700.0,485494934.0,33062205005400.0,krx-open-api
058470,리노공업,KOSDAQ,,20250723,48300.0,48350.0,45650.0,46750.0,-2050.0,-4.2,864297.0,40073483650.0,76211850.0,3562903987500.0,krx-open-api
058610,에스피지,KOSDAQ,,20250723,26300.0,26350.0,25250.0,26000.0,-300.0,-1.14,88703.0,2280044325.0,22177360.0,576611360000.0,krx-open-api
062040,산일전기,KOSPI,,20250723,93400.0,99900.0,93400.0,99100.0,6400.0,6.9,928436.0,90100347600.0,30445200.0,3017119320000.0,krx-open-api
064350,현대로템,KOSPI,,20250723,195100.0,195100.0,189600.0,192500.0,-600.0,-0.31,545609.0,104750668600.0,109142293.0,21009891402500.0,krx-open-api
064400,LG씨엔에스,KOSPI,,20250723,72200.0,73200.0,68800.0,69800.0,-2100.0,-2.92,669035.0,47286118650.0,96885948.0,6762639170400.0,krx-open-api
064760,티씨케이,KOSDAQ,,20250723,94600.0,95200.0,91700.0,93700.0,-700.0,-0.74,22091.0,2057932550.0,11675000.0,1093947500000.0,krx-open-api
066570,LG전자,KOSPI,,20250723,77700.0,79500.0,77100.0,79100.0,2200.0,2.86,1017097.0,79923458050.0,163647814.0,12944542087400.0,krx-open-api
066970,엘앤에프,KOSPI,,20250723,62600.0,63300.0,60300.0,61800.0,400.0,0.65,302795.0,18702393950.0,36316174.0,2244339553200.0,krx-open-api
067310,하나마이크론,KOSDAQ,,20250723,10670.0,10805.0,10400.0,10800.0,150.0,1.41,340721.0,3609997595.0,66271949.0,715737049200.0,krx-open-api
068270,셀트리온,KOSPI,,20250723,181600.0,182300.0,179500.0,179800.0,-1100.0,-0.61,374434.0,67578183150.0,222425958.0,39992187248400.0,krx-open-api
069960,현대백화점,KOSPI,,20250723,77700.0,77900.0,74600.0,75500.0,-1500.0,-1.95,62905.0,4743199650.0,22628813.0,1708475381500.0,krx-open-api
071050,한국금융지주,KOSPI,,20250723,151700.0,151900.0,146000.0,149900.0,-1600.0,-1.06,337807.0,50038527700.0,55725992.0,8353326200800.0,krx-open-api
071970,HD현대마린엔진,KOSPI,,20250723,56800.0,56800.0,53800.0,56600.0,-900.0,-1.57,467685.0,25938999700.0,33921495.0,1919956617000.0,krx-open-api
078930,GS,KOSPI,,20250723,52000.0,52800.0,51200.0,51700.0,100.0,0.19,205242.0,10611220100.0,92915378.0,4803725042600.0,krx-open-api
079550,LIG넥스원,KOSPI,,20250723,594000.0,599000.0,583000.0,593000.0,2000.0,0.34,88717.0,52479636500.0,22000000.0,13046000000000.0,krx-open-api
082740,한화엔진,KOSPI,,20250723,30300.0,30950.0,29800.0,30900.0,50.0,0.16,878198.0,26679060125.0,83447142.0,2578516687800.0,krx-open-api
084370,유진테크,KOSDAQ,,20250723,44000.0,44000.0,42100.0,43350.0,-750.0,-1.7,172017.0,7382967525.0,22916042.0,993410420700.0,krx-open-api
086280,현대글로비스,KOSPI,,20250723,141600.0,147200.0,141600.0,143000.0,2700.0,1.92,293046.0,42372943750.0,75000000.0,10725000000000.0,krx-open-api
086520,에코프로,KOSDAQ,,20250723,48700.0,48750.0,46800.0,48000.0,300.0,0.63,520211.0,24909298025.0,135776152.0,6517255296000.0,krx-open-api
086790,하나금융지주,KOSPI,,20250723,92600.0,92700.0,89800.0,90800.0,-400.0,-0.44,526573.0,47740718700.0,284723889.0,25852929121200.0,krx-open-api
087010,펩트론,KOSDAQ,,20250723,297000.0,299000.0,285500.0,296500.0,-2500.0,-0.84,155725.0,45407073750.0,23297350.0,6907664275000.0,krx-open-api
088350,한화생명,KOSPI,,20250723,3745.0,3805.0,3605.0,3670.0,-65.0,-1.74,2495580.0,9136168209.0,868530000.0,3187505100000.0,krx-open-api
090430,아모레퍼시픽,KOSPI,,20250723,135100.0,136300.0,132900.0,134600.0,-100.0,-0.07,127178.0,17106192050.0,58492759.0,7873125361400.0,krx-open-api
095340,ISC,KOSDAQ,,20250723,58900.0,59200.0,56700.0,58500.0,-400.0,-0.68,142105.0,8235415400.0,21197058.0,1240027893000.0,krx-open-api
096770,SK이노베이션,KOSPI,,20250723,114700.0,116700.0,113100.0,116300.0,2400.0,2.11,270859.0,31282046550.0,151034776.0,17565344448800.0,krx-open-api
097950,CJ제일제당,KOSPI,,20250723,252500.0,254500.0,248500.0,252500.0,500.0,0.2,50085.0,12585566250.0,15054186.0,3801181965000.0,krx-open-api
098460,고영,KOSDAQ,,20250723,14790.0,14830.0,14350.0,14760.0,-70.0,-0.47,662614.0,9675167990.0,68654755.0,1013344183800.0,krx-open-api
100790,미래에셋벤처투자,KOSDAQ,,20250723,6850.0,6870.0,6590.0,6720.0,-130.0,-1.9,251051.0,1680377510.0,53124634.0,356997540480.0,krx-open-api
103590,일진전기,KOSPI,,20250723,38600.0,39200.0,38000.0,39100.0,650.0,1.69,504519.0,19489419600.0,47685390.0,1864498749000.0,krx-open-api
105560,KB금융,KOSPI,,20250723,117500.0,117500.0,114300.0,115300.0,700.0,0.61,834382.0,96277308850.0,381462103.0,43982580475900.0,krx-open-api
108490,로보티즈,KOSDAQ,,20250723,85700.0,85700.0,79500.0,80500.0,-3300.0,-3.94,387741.0,31501291300.0,13213934.0,1063721687000.0,krx-open-api
111770,영원무역,KOSPI,,20250723,60400.0,60700.0,58500.0,59400.0,-300.0,-0.5,59179.0,3505799450.0,44311468.0,2632101199200.0,krx-open-api
112610,씨에스윈드,KOSPI,,20250723,50800.0,50900.0,49050.0,50100.0,200.0,0.4,264979.0,13196989875.0,42171403.0,2112787290300.0,krx-open-api
128940,한미약품,KOSPI,,20250723,289500.0,290000.0,283000.0,287500.0,500.0,0.17,39213.0,11234036250.0,12810991.0,3683159912500.0,krx-open-api
131970,두산테스나,KOSDAQ,,20250723,28150.0,28200.0,26700.0,27300.0,-550.0,-1.97,156390.0,4246702675.0,19327238.0,527633597400.0,krx-open-api
138930,BNK금융지주,KOSPI,,20250723,15570.0,15610.0,15130.0,15460.0,40.0,0.26,919981.0,14123065490.0,318383519.0,4922209203740.0,krx-open-api
139130,iM금융지주,KOSPI,,20250723,14800.0,14800.0,14480.0,14690.0,-70.0,-0.47,487809.0,7122086625.0,166392833.0,2444310716770.0,krx-open-api
139480,이마트,KOSPI,,20250723,94700.0,94900.0,92100.0,92300.0,-1500.0,-1.6,79222.0,7347290250.0,27595819.0,2547094093700.0,krx-open-api
140410,메지온,KOSDAQ,,20250723,39050.0,39650.0,38900.0,39450.0,200.0,0.51,38104.0,1497332175.0,30113340.0,1187971263000.0,krx-open-api
141080,리가켐바이오,KOSDAQ,,20250723,146000.0,147700.0,142500.0,144200.0,200.0,0.14,319657.0,46299552150.0,36610338.0,5279210739600.0,krx-open-api
145020,휴젤,KOSDAQ,,20250723,352500.0,354000.0,347500.0,351500.0,2500.0,0.72,25327.0,8891049500.0,12304033.0,4324867599500.0,krx-open-api
161390,한국타이어앤테크놀로지,KOSPI,,20250723,46750.0,47750.0,46400.0,47150.0,800.0,1.73,331275.0,15636175950.0,123875069.0,5840709503350.0,krx-open-api
175330,JB금융지주,KOSPI,,20250723,24500.0,24650.0,23900.0,24150.0,-350.0,-1.43,385441.0,9330932325.0,193907972.0,4682877523800.0,krx-open-api
178320,서진시스템,KOSDAQ,,20250723,21450.0,21650.0,21250.0,21550.0,350.0,1.65,139680.0,2999572500.0,56247954.0,1212143408700.0,krx-open-api
180640,한진칼,KOSPI,,20250723,118900.0,118900.0,114200.0,115900.0,-800.0,-0.69,78528.0,9124876750.0,66762279.0,7737748136100.0,krx-open-api
196170,알테오젠,KOSDAQ,,20250723,483500.0,484000.0,472500.0,479000.0,3000.0,0.63,218595.0,104668306750.0,53464968.0,25609719672000.0,krx-open-api
204320,HL만도,KOSPI,,20250723,35000.0,37350.0,35000.0,36950.0,2600.0,7.57,1163216.0,42228834250.0,46957120.0,1735065584000.0,krx-open-api
207940,삼성바이오로직스,KOSPI,,20250723,1058000.0,1078000.0,1046000.0,1064000.0,22000.0,2.11,107244.0,113966313500.0,71174000.0,75729136000000.0,krx-open-api
214150,클래시스,KOSDAQ,,20250723,58300.0,58800.0,57600.0,58500.0,400.0,0.69,97624.0,5680838300.0,65505659.0,3832081051500.0,krx-open-api
214370,케어젠,KOSDAQ,,20250723,61300.0,63800.0,55800.0,61500.0,2500.0,4.24,638591.0,38235056150.0,53715000.0,3303472500000.0,krx-open-api
214450,파마리서치,KOSDAQ,,20250723,581000.0,586000.0,568000.0,583000.0,11000.0,1.92,65370.0,37854803500.0,10389648.0,6057164784000.0,krx-open-api
218410,RFHIC,KOSDAQ,,20250723,28300.0,28550.0,27550.0,28000.0,250.0,0.9,214268.0,5992280450.0,26484442.0,741564376000.0,krx-open-api
222800,심텍,KOSDAQ,,20250723,23400.0,23450.0,22400.0,23350.0,0.0,0.0,298317.0,6830106925.0,31854143.0,743794239050.0,krx-open-api
226950,올릭스,KOSDAQ,,20250723,45100.0,48050.0,44000.0,45050.0,1950.0,4.52,1161608.0,53755838300.0,19799240.0,891955762000.0,krx-open-api
229640,LS에코에너지,KOSPI,,20250723,37150.0,37500.0,36100.0,37100.0,150.0,0.41,261309.0,9607355675.0,30624879.0,1136183010900.0,krx-open-api
237690,에스티팜,KOSDAQ,,20250723,95000.0,96500.0,93800.0,94800.0,500.0,0.53,184635.0,17601731800.0,20152888.0,1910493782400.0,krx-open-api
240810,원익IPS,KOSDAQ,,20250723,27950.0,28150.0,27250.0,28050.0,-100.0,-0.36,150472.0,4175163025.0,49083901.0,1376803423050.0,krx-open-api
241560,두산밥캣,KOSPI,,20250723,55100.0,57600.0,54500.0,57000.0,2300.0,4.2,341815.0,19224446750.0,95856065.0,5463795705000.0,krx-open-api
247540,에코프로비엠,KOSDAQ,,20250723,111300.0,112000.0,107200.0,109300.0,200.0,0.18,292522.0,32045051400.0,97801344.0,10689686899200.0,krx-open-api
251270,넷마블,KOSPI,,20250723,62600.0,62900.0,59600.0,60200.0,-3100.0,-4.9,1985690.0,116960662620.0,85953502.0,5174400820400.0,krx-open-api
259960,크래프톤,KOSPI,,20250723,355000.0,355000.0,343000.0,348000.0,-4500.0,-1.28,112412.0,39055287551.0,47392026.0,16492425048000.0,krx-open-api
263750,펄어비스,KOSDAQ,,20250723,38900.0,38900.0,35550.0,37300.0,-1300.0,-3.37,394055.0,14666861050.0,64247855.0,2396444991500.0,krx-open-api
267250,HD현대,KOSPI,,20250723,137300.0,138500.0,133400.0,136300.0,200.0,0.15,163979.0,22240563750.0,78993085.0,10766757485500.0,krx-open-api
267260,HD현대일렉트릭,KOSPI,,20250723,480000.0,503000.0,471000.0,479500.0,11500.0,2.46,491871.0,238965840750.0,36047135.0,17284601232500.0,krx-open-api
267270,HD현대건설기계,KOSPI,,20250723,73900.0,85000.0,73500.0,83200.0,9800.0,13.35,755677.0,60998570750.0,17661789.0,1469460844800.0,krx-open-api
271560,오리온,KOSPI,,20250723,114400.0,114400.0,112400.0,112700.0,-1000.0,-0.88,78581.0,8870157700.0,39536132.0,4455722076400.0,krx-open-api
272210,한화시스템,KOSPI,,20250723,56200.0,56300.0,54100.0,54900.0,-800.0,-1.44,665150.0,36544582850.0,188919389.0,10371674456100.0,krx-open-api
277810,레인보우로보틱스,KOSDAQ,,20250723,270000.0,270500.0,263500.0,268000.0,-1500.0,-0.56,70480.0,18746586500.0,19399858.0,5199161944000.0,krx-open-api
278470,에이피알,KOSPI,,20250723,177100.0,182700.0,176600.0,179300.0,1500.0,0.84,436701.0,78374427550.0,38044055.0,6821299061500.0,krx-open-api
298040,효성중공업,KOSPI,,20250723,1045000.0,1070000.0,1030000.0,1059000.0,19000.0,1.83,51665.0,54166400000.0,9324548.0,9874696332000.0,krx-open-api
298380,에이비엘바이오,KOSDAQ,,20250723,71900.0,76300.0,70300.0,75200.0,4200.0,5.92,1059084.0,77837428850.0,48528007.0,3649306126400.0,krx-open-api
302440,SK바이오사이언스,KOSPI,,20250723,47900.0,47900.0,46900.0,47600.0,350.0,0.74,72737.0,3449892400.0,78369145.0,3730371302000.0,krx-open-api
307950,현대오토에버,KOSPI,,20250723,160800.0,162500.0,158000.0,159200.0,300.0,0.19,74957.0,11957796350.0,27423982.0,4365897934400.0,krx-open-api
310210,보로노이,KOSDAQ,,20250723,134900.0,144900.0,131000.0,140300.0,6900.0,5.17,137047.0,18963591950.0,18391421.0,2580316366300.0,krx-open-api
316140,우리금융지주,KOSPI,,20250723,25250.0,25550.0,25000.0,25150.0,200.0,0.8,2051536.0,51755388925.0,742591501.0,18676176250150.0,krx-open-api
319400,현대무벡스,KOSDAQ,,20250723,4840.0,4840.0,4720.0,4780.0,-60.0,-1.24,298856.0,1422223405.0,111251901.0,531784086780.0,krx-open-api
319660,피에스케이,KOSDAQ,,20250723,20100.0,20250.0,19420.0,20150.0,50.0,0.25,198475.0,3941347155.0,28966714.0,583679287100.0,krx-open-api
323410,카카오뱅크,KOSPI,,20250723,29350.0,29650.0,28500.0,28700.0,-600.0,-2.05,1140192.0,32783761725.0,476989437.0,13689596841900.0,krx-open-api
326030,SK바이오팜,KOSPI,,20250723,102000.0,102300.0,99300.0,101700.0,500.0,0.49,141271.0,14268505750.0,78313250.0,7964457525000.0,krx-open-api
329180,HD현대중공업,KOSPI,,20250723,420000.0,421000.0,403500.0,413000.0,-3500.0,-0.84,160242.0,65914861250.0,88773116.0,36663296908000.0,krx-open-api
336260,두산퓨얼셀,KOSPI,,20250723,22200.0,22350.0,21600.0,22200.0,100.0,0.45,193807.0,4252716600.0,65493726.0,1453960717200.0,krx-open-api
347850,디앤디파마텍,KOSDAQ,,20250723,139200.0,141600.0,136100.0,140600.0,1900.0,1.37,205913.0,28524828400.0,10820699.0,1521390279400.0,krx-open-api
352820,하이브,KOSPI,,20250723,273500.0,274750.0,264500.0,267500.0,-5000.0,-1.83,150763.0,40317491500.0,41652097.0,11141935947500.0,krx-open-api
353200,대덕전자,KOSPI,,20250723,19900.0,20650.0,19630.0,20400.0,440.0,2.2,478352.0,9688846190.0,49416925.0,1008105270000.0,krx-open-api
357780,솔브레인,KOSDAQ,,20250723,210000.0,211500.0,205000.0,208500.0,-3000.0,-1.42,18984.0,3949597750.0,7778566.0,1621831011000.0,krx-open-api
373220,LG에너지솔루션,KOSPI,,20250723,337500.0,339500.0,330000.0,336500.0,3000.0,0.9,177219.0,59551527500.0,234000000.0,78741000000000.0,krx-open-api
375500,DL이앤씨,KOSPI,,20250723,48000.0,48700.0,47350.0,47950.0,250.0,0.52,174922.0,8380838650.0,38693623.0,1855359222850.0,krx-open-api
377300,카카오페이,KOSPI,,20250723,58400.0,59200.0,56500.0,59000.0,500.0,0.85,914744.0,53265433500.0,134991788.0,7964515492000.0,krx-open-api
383220,F&F,KOSPI,,20250723,78600.0,78700.0,76000.0,77100.0,-1000.0,-1.28,54474.0,4197727050.0,38307075.0,2953475482500.0,krx-open-api
402340,SK스퀘어,KOSPI,,20250723,157300.0,157300.0,152600.0,156000.0,-800.0,-0.51,460621.0,71310737950.0,132540858.0,20676373848000.0,krx-open-api
403870,HPSP,KOSDAQ,,20250723,25400.0,25450.0,24300.0,25050.0,-300.0,-1.18,284598.0,7043429600.0,83498568.0,2091639128400.0,krx-open-api
440110,파두,KOSDAQ,,20250723,13490.0,13560.0,12260.0,12360.0,40.0,0.32,329180.0,4161195395.0,49441733.0,611099819880.0,krx-open-api
443060,HD현대마린솔루션,KOSPI,,20250723,187400.0,188500.0,181100.0,183200.0,-2800.0,-1.51,58590.0,10709129200.0,44829210.0,8212711272000.0,krx-open-api
450080,에코프로머티,KOSPI,,20250723,53300.0,53400.0,51100.0,52300.0,100.0,0.19,327239.0,17116707700.0,69932424.0,3657465775200.0,krx-open-api
454910,두산로보틱스,KOSPI,,20250723,61800.0,61800.0,60200.0,61100.0,-200.0,-0.33,107030.0,6515613700.0,64819980.0,3960500778000.0,krx-open-api
457190,이수스페셜티케미컬,KOSPI,,20250723,47150.0,47300.0,44700.0,45750.0,950.0,2.12,422439.0,19348513475.0,30208280.0,1382028810000.0,krx-open-api
483650,달바글로벌,KOSPI,,20250723,206000.0,213000.0,203000.0,210000.0,2500.0,1.2,133614.0,27847682250.0,12256315.0,2573826150000.0,krx-open-api
489790,한화비전,KOSPI,,20250723,55600.0,56100.0,53800.0,54700.0,-1000.0,-1.8,666938.0,36484804247.0,50488390.0,2761714933000.0,krx-open-api
000155,두산우,KOSPI,,20250724,383000.0,388500.0,373000.0,374500.0,-500.0,-0.13,46417.0,17621172500.0,3996462.0,1496675019000.0,krx-open-api
000250,삼천당제약,KOSDAQ,,20250724,218000.0,245000.0,210000.0,225500.0,12000.0,5.62,1750679.0,398320560250.0,23457472.0,5289659936000.0,krx-open-api
000270,기아,KOSPI,,20250724,107200.0,109000.0,104000.0,105000.0,-1100.0,-1.04,2027261.0,215958734900.0,397672632.0,41755626360000.0,krx-open-api
