source_bas_dt,ticker,short_sale_value,short_sale_total_value,short_sale_value_ratio,short_balance_value,short_balance_ratio,credit_balance_ratio,source,updated_at
20260511,001430,2080822850.0,34524297100.0,6.03000020980835,38546993000.0,1.4700000286102295,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260511,001440,30230665250.0,702704092550.0,4.300000190734863,11217396000.0,0.0900000035762786,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260511,001450,453374900.0,13811123175.0,3.2799999713897705,7420848150.0,0.2899999916553497,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260511,001510,681202485.0,85405353150.0,0.800000011920929,41267877840.0,3.539999961853028,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260511,001720,648336600.0,6804018150.0,9.529999732971191,16514717600.0,0.5099999904632568,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260511,002380,2879131000.0,43672486000.0,6.590000152587891,3908094000.0,0.0700000002980232,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260511,003000,551335590.0,6174606845.0,8.930000305175781,0.0,0.0,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260511,003230,10477183000.0,106800864500.0,9.8100004196167,453962868000.0,4.570000171661377,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260511,003280,95614220.0,14145013538.0,0.6800000071525574,3126174840.0,0.4900000095367431,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260511,003310,62123270.0,2206528569.0,2.819999933242798,1029977550.0,0.9200000166893004,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260511,003490,756523750.0,101003250300.0,0.75,38302249500.0,0.4000000059604645,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260511,003550,7603109000.0,48439547950.0,15.699999809265137,153264702500.0,0.949999988079071,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260511,003670,11841318000.0,163956837000.0,7.21999979019165,719803280000.0,2.890000104904175,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260511,004020,2547156300.0,91433900125.0,2.789999961853028,15651755100.0,0.270000010728836,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260511,004170,2254963250.0,42118861000.0,5.349999904632568,0.0,0.0,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260511,004370,1244397500.0,11082040500.0,11.229999542236328,29116753000.0,1.2799999713897705,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,000040,0.0,231396354.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,000150,6199843000.0,181010474500.0,3.430000066757202,15399088000.0,0.0599999986588954,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,000155,443358000.0,18619248000.0,2.380000114440918,1281336000.0,0.050000000745058,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,000250,8895898000.0,264097339500.0,3.369999885559082,18744720000.0,0.1899999976158142,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,000270,36755432550.0,726108124350.0,5.059999942779541,18859866300.0,0.0299999993294477,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,000390,29096470.0,2841091175.0,1.0199999809265137,4893120400.0,2.190000057220459,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,000660,194302745000.0,23765963534500.0,0.8199999928474426,90300350000.0,0.0099999997764825,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,000720,23457932800.0,291263379450.0,8.050000190734863,295080864000.0,1.7000000476837158,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,000810,6199272500.0,125989061750.0,4.920000076293945,24458160000.0,0.1099999994039535,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,000880,6240054600.0,136182101500.0,4.579999923706055,41014888200.0,0.4099999964237213,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,001040,4918177450.0,72944841700.0,6.739999771118164,76713104000.0,1.2599999904632568,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,001120,1348009900.0,12380007800.0,10.890000343322754,381457900.0,0.0199999995529651,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,001260,2166530.0,402659690.0,0.5400000214576721,302639040.0,0.3400000035762787,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,001430,2009000900.0,46680303500.0,4.300000190734863,37231084800.0,1.5399999618530271,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,001440,33024246250.0,718250579350.0,4.599999904632568,10854748800.0,0.0900000035762786,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,001450,985267325.0,23885629300.0,4.119999885559082,7057848000.0,0.2800000011920929,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,001510,812812540.0,88214041358.0,0.9200000166893004,37320316075.0,3.380000114440918,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,001720,1351303200.0,11375237950.0,11.880000114440918,16465525500.0,0.5400000214576721,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,002380,1753772000.0,49855711000.0,3.5199999809265137,3746869000.0,0.0700000002980232,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,003000,903278850.0,7945370045.0,11.369999885559082,0.0,0.0,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,003230,24813748000.0,129645373000.0,19.13999938964844,473994389000.0,4.730000019073486,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,003280,273258090.0,499994462901.0,0.050000000745058,4452003200.0,0.6700000166893005,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,003310,20849815.0,3360920597.0,0.6200000047683716,610968780.0,0.5600000023841858,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,003490,361954550.0,98659631875.0,0.3700000047683716,37745982050.0,0.4099999964237213,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,003550,13521341850.0,130657737550.0,10.350000381469728,168163046400.0,0.9900000095367432,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,003670,17006726250.0,268550192750.0,6.329999923706055,658424439000.0,2.8399999141693115,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,004020,3185755675.0,148716299750.0,2.140000104904175,14924248800.0,0.2599999904632568,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,004170,5417221500.0,76845071750.0,7.050000190734863,0.0,0.0,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260512,004370,1368008000.0,12539656250.0,10.90999984741211,29544096000.0,1.3300000429153442,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,000040,1551653.0,95202574.0,1.6299999952316284,0.0,0.0,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,000150,4820950000.0,116073688500.0,4.150000095367432,17655954000.0,0.0599999986588954,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,000155,728251000.0,13217054500.0,5.510000228881836,1375524000.0,0.050000000745058,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,000250,10815098750.0,155175461000.0,6.96999979019165,18044775000.0,0.1899999976158142,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,000270,61689850700.0,665362082950.0,9.270000457763672,22835092500.0,0.0299999993294477,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,000390,40297750.0,2475502720.0,1.6299999952316284,4607450640.0,2.109999895095825,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,000660,457397458500.0,19861723485412.0,2.299999952316284,95504032000.0,0.0099999997764825,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,000720,12391602050.0,231921277508.0,5.340000152587891,283825126000.0,1.590000033378601,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,000810,8823406500.0,70415531500.0,12.529999732971191,26688318000.0,0.1199999973177909,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,000880,4190134650.0,57713274600.0,7.260000228881836,40103580300.0,0.4000000059604645,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,001040,2566719500.0,31267995750.0,8.210000038146973,75060675000.0,1.2699999809265137,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,001120,1209437450.0,11809533225.0,10.239999771118164,377701750.0,0.0199999995529651,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,001260,7337310.0,287874440.0,2.549999952316284,295257600.0,0.3400000035762787,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,001430,1886676000.0,44571660850.0,4.230000019073486,33006798000.0,1.2699999809265137,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,001440,22342311850.0,452503325250.0,4.940000057220459,11481166200.0,0.0900000035762786,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,001450,2114498900.0,19851135600.0,10.649999618530272,7660116750.0,0.3000000119209289,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,001510,3263355739.0,51438078866.0,6.340000152587891,42306820050.0,4.090000152587891,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,001720,508931000.0,4247290800.0,11.979999542236328,16477384000.0,0.5400000214576721,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,002380,1137450000.0,35363591500.0,3.220000028610229,4206488000.0,0.0799999982118606,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,003000,262630560.0,7673928790.0,3.4200000762939453,0.0,0.0,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,003230,3971168000.0,131490990000.0,3.0199999809265137,465082415000.0,4.769999980926514,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,003280,58414062.0,171963573809.0,0.0299999993294477,4676686875.0,0.6899999976158142,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,003310,204515110.0,3801939997.0,5.380000114440918,741612405.0,0.6800000071525574,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,003490,478119600.0,75175575925.0,0.6399999856948853,36900213500.0,0.3899999856948852,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,003550,9808143200.0,48053366250.0,20.40999984741211,169093937400.0,1.0099999904632568,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,003670,14885164500.0,154201669000.0,9.649999618530272,638014002500.0,2.8499999046325684,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,004020,3136790725.0,96249848600.0,3.259999990463257,15554100650.0,0.270000010728836,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,004170,2311173750.0,132402926750.0,1.75,731470000.0,0.0199999995529651,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260513,004370,2798468500.0,16474789750.0,16.989999771118164,29661963500.0,1.340000033378601,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,000040,0.0,70742139.0,0.0,0.0,0.0,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,000150,6431395000.0,158275282000.0,4.059999942779541,20097103000.0,0.0700000002980232,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,000155,181838000.0,11885745000.0,1.5299999713897705,1299472000.0,0.050000000745058,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,000250,9861403250.0,109096503250.0,9.039999961853027,11908215000.0,0.1299999952316284,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,000270,43142912050.0,533116201900.0,8.09000015258789,24504422800.0,0.0399999991059303,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,000390,70180680.0,1964252835.0,3.569999933242798,4687817000.0,2.0999999046325684,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,000660,523584667000.0,15922602918612.0,3.289999961853028,87066120000.0,0.0099999997764825,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,000720,20648671650.0,386628478600.0,5.340000152587891,268978253100.0,1.4299999475479126,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,000810,16697006000.0,168327134842.0,9.920000076293944,29584082000.0,0.1199999973177909,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,000880,5910200250.0,55148679350.0,10.720000267028809,41394922800.0,0.4000000059604645,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,001040,3094144500.0,35893781300.0,8.619999885559082,80159994000.0,1.2899999618530271,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,001120,1797685250.0,8376579175.0,21.459999084472656,386883450.0,0.0199999995529651,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,001260,5594820.0,163519105.0,3.4200000762939453,298612800.0,0.3400000035762787,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,001430,1579417000.0,23080194750.0,6.840000152587891,33031072500.0,1.2699999809265137,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,001440,24775055150.0,542534496000.0,4.570000171661377,12609929000.0,0.1000000014901161,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,001450,1070718325.0,65936658575.0,1.6200000047683716,6016142250.0,0.2199999988079071,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,001510,825896588.0,43800956138.0,1.8899999856948853,40402260050.0,3.900000095367432,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,001720,467846350.0,3197090400.0,14.630000114440918,16830009600.0,0.5400000214576721,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,002380,1491933000.0,25656046000.0,5.820000171661377,4369044000.0,0.0900000035762786,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,003000,258204570.0,8072320900.0,3.200000047683716,0.0,0.0,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,003230,37274576000.0,377393675500.0,9.880000114440918,524026240000.0,4.829999923706055,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,003280,50739280.0,54894103158.0,0.0900000035762786,3352393590.0,0.5099999904632568,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,003310,112818710.0,1873728927.0,6.019999980926514,437167445.0,0.4000000059604645,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,003490,3343464975.0,140259115400.0,2.380000114440918,38534687100.0,0.3799999952316284,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,003550,6082737700.0,82056659450.0,7.409999847412109,187135650000.0,1.0399999618530271,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,003670,20959557750.0,180608787750.0,11.600000381469728,653453799000.0,2.930000066757202,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,004020,6188178875.0,155313218975.0,3.9800000190734863,13933050900.0,0.2300000041723251,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,004170,5536899500.0,95317322000.0,5.809999942779541,832460000.0,0.0199999995529651,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260514,004370,4018605500.0,41430078250.0,9.699999809265137,25257127500.0,1.0700000524520874,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,000040,385261.0,148539000.0,0.2599999904632568,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,000150,11866869000.0,274078419000.0,4.329999923706055,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,000155,86915000.0,16499007000.0,0.5299999713897705,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,000250,7154068000.0,135542678250.0,5.28000020980835,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,000270,15890780350.0,677877993050.0,2.3399999141693115,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,000390,65777960.0,3152053350.0,2.0899999141693115,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,000660,458982943500.0,20427810245000.0,2.25,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,000720,19582056200.0,272219122050.0,7.190000057220459,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,000810,20269964000.0,163428199125.0,12.399999618530272,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,000880,7054010850.0,165993838350.0,4.25,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,001040,4489880000.0,67288316750.0,6.670000076293945,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,001120,1484770775.0,8330574325.0,17.81999969482422,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,001260,4415660.0,332693745.0,1.3300000429153442,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,001430,2227788500.0,65682729650.0,3.390000104904175,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,001440,25661625050.0,422609048150.0,6.070000171661377,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,001450,2009449050.0,54163780000.0,3.7100000381469727,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,001510,1316264771.0,64676725525.0,2.039999961853028,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,001720,551728050.0,10263524550.0,5.380000114440918,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,002380,902486000.0,40234073000.0,2.240000009536743,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,003000,349769690.0,5378830520.0,6.5,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,003230,7673822500.0,172150442000.0,4.460000038146973,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,003280,1462954375.0,240584489639.0,0.6100000143051147,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,003310,95074475.0,2593522458.0,3.670000076293945,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,003490,1135560400.0,108809987525.0,1.0399999618530271,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,003550,29742434500.0,568482458900.0,5.230000019073486,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,003670,21413451500.0,189371155250.0,11.3100004196167,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,004020,7325968500.0,281679122425.0,2.5999999046325684,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,004170,4283631000.0,103042688500.0,4.159999847412109,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260515,004370,4335832000.0,47132457000.0,9.199999809265137,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,000040,2725772.0,102728370.0,2.650000095367432,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,000150,7498988000.0,207408234500.0,3.619999885559082,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,000155,265504000.0,16734565000.0,1.590000033378601,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,000250,4197937750.0,104515356500.0,4.019999980926514,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,000270,15655071000.0,282965324650.0,5.53000020980835,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,000390,104340150.0,1842462185.0,5.659999847412109,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,000660,95942872000.0,16468829378060.0,0.5799999833106995,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,000720,9995996900.0,248381756750.0,4.019999980926514,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,000810,10977955500.0,91644356500.0,11.979999542236328,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,000880,9961100150.0,77071801650.0,12.920000076293944,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,001040,10486928900.0,181784649900.0,5.769999980926514,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,001120,1165167600.0,7104439525.0,16.399999618530273,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,001260,7761640.0,152964140.0,5.070000171661377,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,001430,3412074700.0,61198722050.0,5.579999923706055,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,001440,41466120650.0,323347117900.0,12.81999969482422,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,001450,5588059525.0,194015375425.0,2.880000114440918,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,001510,1819535923.0,33109407563.0,5.5,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,001720,1689494900.0,11519007700.0,14.670000076293944,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,002380,1057318500.0,26441155750.0,4.0,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,003000,464239520.0,4334829445.0,10.710000038146973,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,003230,6663931000.0,127414756000.0,5.230000019073486,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,003280,649212200.0,105194169046.0,0.6200000047683716,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,003310,224063095.0,2264822458.0,9.890000343322754,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,003490,366620050.0,52385325950.0,0.699999988079071,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,003550,22881961200.0,196619410450.0,11.640000343322754,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
20260518,003670,18900368000.0,107953493000.0,17.510000228881836,,,0.0,pykrx-krx,2026-05-19T08:01:09+09:00
