state,rank,ticker,company,market,sector,technique,final_score,score_components,evidence_summary,paper_plan,block_reason,close,market_cap,avg_value_20,per,pbr,dividend_yield,roe,roa,operating_margin,relative_momentum_120d_pct,relative_momentum_240d_pct,volatility_60d_pct,drawdown_60d_pct,smart_flow_20d_pressure_pct,fundamental_asof_dt,valuation_asof_dt,disclosure_risk_flag,positive_event_flag,disclosure_event_types,disclosure_titles,isin,source_bas_dt,open,high,low,change,day_change_pct,volume,trading_value,listed_shares,data_vendor,daily_return_pct,ma_60,ma_120,ret_5d_pct,ret_20d_pct,ret_60d_pct,ret_120d_pct,ret_240d_pct,market_ret_120d_median,market_ret_240d_median,price_vs_ma60_pct,price_vs_ma120_pct,investment_universe,exclusion_reason,revenue,operating_income,net_income,equity,total_assets,net_margin,fundamental_available,bps,eps,dps,smart_flow_asof_dt,smart_flow_5d_value,smart_flow_20d_value,smart_flow_5d_pressure_pct,value_score,quality_score,momentum_score,defensive_score,flow_score,liquidity_score,recovery_score,event_score,raw_final_score,overheat_penalty,fundamental_score,value_momentum_score,risk_adjustment_score,event_flow_confirmation_score
paper_review,1,000810,삼성화재,KOSPI,KOSPI,Fundamental Core Composite,77.147,fundamental=77.36; value_momentum=66.95; risk=78.87; event_flow=98.22; value=84.47; quality=74.74; momentum=40.68; defensive=81.56; flow=97.97; liquidity=70.81,"Fundamental Core score 77.15: fundamental 77.36, value+momentum 66.95, risk 78.87, event/flow 98.22, PER 10.32, PBR 0.98, ROE 9.49%","paper only; entry 534,855-543,000; target 586,440; stop 521,280; hold <= 20d",,543000.0,24243577839000.0,101675298512.95,10.32,0.98,3.98,0.09488310543020852,0.020946386358933502,5.278535200482361,-10.589482497432524,-35.062243409278125,3.2347410135511776,-3.8938053097345104,85.03064782149475,20260401,20260507,False,True,disclosure;earnings,연결재무제표기준영업(잠정)실적(공정공시) | 분기보고서 (2026.03),KR7000810002,20260520,566000.0,566000.0,526000.0,,-1.4519056261342975,189266.0,102771438000.0,44647473.0,FinanceDataReader,-1.4519056261342977,486341.6666666667,494054.1666666667,9.036144578313255,14.195583596214512,-12.135922330097081,16.27408993576016,36.4321608040201,26.863572433192683,71.49440421329822,11.649903188773326,9.906977136447592,Y,,187870644717.0,991681811276.0,2020287132255.0,21292379956314.0,96450389944868.0,10.753607277487502,True,500071.0,47478.0,19500.0,20260518,68807730000.0,86455165000.0,67.67398867408903,84.47069264945885,74.74226804123711,40.676818950930624,81.55668358714045,97.96954314720813,70.81218274111676,40.51027667806449,105.0,77.14727231036031,0.0,77.36119959409065,66.95314317004755,78.87055837563453,98.2233502538071
paper_review,2,105560,KB금융,KOSPI,KOSPI,Fundamental Core Composite,72.308,fundamental=77.6; value_momentum=66.26; risk=79.51; event_flow=49.24; value=80.5; quality=71.13; momentum=44.89; defensive=76.99; flow=50; liquidity=87.06,"Fundamental Core score 72.31: fundamental 77.6, value+momentum 66.26, risk 79.51, event/flow 49.24, PER 10.46, PBR 0.98, ROE 9.6%","paper only; entry 149,424-151,700; target 163,836; stop 145,632; hold <= 20d",,151700.0,56561414023500.0,199593649940.3,10.46,0.98,2.71,0.09601703199387394,0.007319897732542331,9.495782097680403,-1.6985559315425114,-22.768914017219785,2.7246385709441934,-10.077059869590988,0.0,20260401,20260507,False,False,,,KR7105560007,20260520,155100.0,155500.0,149200.0,,-0.7198952879581166,1314800.0,199455160000.0,372850455.0,FinanceDataReader,-0.7198952879581166,154283.33333333334,143732.5,-0.19736842105263497,-5.7178371659415745,-10.1303317535545,25.16501650165017,48.72549019607844,26.863572433192683,71.49440421329822,-1.6744085556875898,5.543283530168885,Y,,1303373000000.0,12376546000000.0,5840715000000.0,60829989000000.0,797923033000000.0,4.481230622392823,True,164669.0,15410.0,4367.0,,0.0,0.0,0.0,80.50331448212484,71.1340206185567,44.890667707926596,76.98815566835871,50.0,87.05583756345177,62.78916888869228,100.0,72.30837362646116,0.0,77.59763685978456,66.25825577244554,79.50507614213197,49.23857868020305
paper_review,3,086790,하나금융지주,KOSPI,KOSPI,Fundamental Core Composite,71.887,fundamental=75.43; value_momentum=70.81; risk=76.59; event_flow=49.24; value=87.07; quality=66.62; momentum=46.43; defensive=77.16; flow=50; liquidity=74.87,"Fundamental Core score 71.89: fundamental 75.43, value+momentum 70.81, risk 76.59, event/flow 49.24, PER 9.23, PBR 0.78, ROE 8.84%","paper only; entry 113,866-115,600; target 124,848; stop 110,976; hold <= 20d",,115600.0,31716911668800.0,117269301915.2,9.23,0.78,3.19,0.0884344179501031,0.005983833076281653,0.2927392158859156,-1.0746714538673245,-7.5227730076244725,2.865760286230967,-10.457010069713402,0.0,20260401,20260507,False,False,,,KR7086790003,20260520,118200.0,119100.0,112600.0,,0.2601908065914982,1447419.0,167321636400.0,274367748.0,FinanceDataReader,0.2601908065914982,117408.33333333333,108719.16666666667,-5.478331970564188,-5.78647106764466,-11.957349581111954,25.78890097932536,63.97163120567375,26.863572433192683,71.49440421329822,-1.5402086734331744,6.328997493542232,Y,,648222000000.0,189760000000.0,4036638000000.0,45645554000000.0,674590676000000.0,6.2272462212019954,True,164776.0,13954.0,4105.0,,0.0,0.0,0.0,87.06558874895215,66.62371134020619,46.43433554601067,77.15736040609137,50.0,74.87309644670052,61.65635315557072,100.0,71.88709907276771,0.0,75.42824545456614,70.81308746777556,76.58629441624366,49.23857868020305
paper_review,4,032830,삼성생명,KOSPI,KOSPI,Fundamental Core Composite,71.07,fundamental=68.73; value_momentum=75.07; risk=82.23; event_flow=49.24; value=69.33; quality=61.6; momentum=83.7; defensive=81.73; flow=50; liquidity=83.76,"Fundamental Core score 71.07: fundamental 68.73, value+momentum 75.07, risk 82.23, event/flow 49.24, PER 23.39, PBR 0.86, ROE 3.78%","paper only; entry 307,320-312,000; target 336,960; stop 299,520; hold <= 20d",,312000.0,62400000000000.0,142744337950.0,23.39,0.86,1.77,0.03781141321771569,0.006990632902936639,0.5079948041951313,84.66185129562086,142.70499155709453,4.462330376724242,-5.454545454545457,0.0,20260401,20260507,False,False,,,KR7032830002,20260520,316500.0,323000.0,293500.0,,0.0,444520.0,138690240000.0,200000000.0,FinanceDataReader,0.0,245375.0,207284.16666666666,1.9607843137254832,23.076923076923084,42.46575342465753,111.52542372881355,214.19939577039275,26.863572433192683,71.49440421329822,27.15231788079471,50.51800869177177,Y,,1039300000000.0,527959000000.0,2451515000000.0,64835318000000.0,350685701000000.0,2.358813624554989,True,349293.0,12824.0,5300.0,,0.0,0.0,0.0,69.32574181872828,61.597938144329895,83.69777430691136,81.7258883248731,50.0,83.75634517766497,66.66666666666667,100.0,71.06965495580127,0.0,68.73435083703635,75.0745548140015,82.23350253807106,49.23857868020305
paper_review,5,033780,KT&G,KOSPI,KOSPI,Fundamental Core Composite,68.76,fundamental=70.9; value_momentum=63.3; risk=80.52; event_flow=49.24; value=70.5; quality=74.87; momentum=52.5; defensive=86.46; flow=50; liquidity=62.69,"Fundamental Core score 68.76: fundamental 70.9, value+momentum 63.3, risk 80.52, event/flow 49.24, PER 17.29, PBR 1.98, ROE 11.81%","paper only; entry 175,527-178,200; target 192,456; stop 171,072; hold <= 20d",,178200.0,20435378139000.0,59370145795.45,17.29,1.98,3.4,0.1180694136963459,0.0776873728736095,0.20421365267480757,-1.1936147463097448,-28.93440421329823,2.246836452464046,-5.714285714285716,0.0,20260401,20260507,False,False,,,KR7033780008,20260520,180900.0,181000.0,176100.0,,0.5643340857787837,367105.0,65418111000.0,114676645.0,FinanceDataReader,0.5643340857787837,166323.33333333334,157467.5,0.11235955056179137,3.9067055393585903,0.6211180124223503,25.669957686882938,42.559999999999995,26.863572433192683,71.49440421329822,7.140709862316363,13.166208900249266,Y,,6579707000000.0,1343666000000.0,1102316000000.0,9336169000000.0,14189127000000.0,0.1675326880057121,True,89409.0,10220.0,6000.0,,0.0,0.0,0.0,70.49779368593404,74.87113402061856,52.500976181179226,86.46362098138748,50.0,62.690355329949234,70.2450528601935,100.0,68.75962457713923,0.0,70.90430916534511,63.29906668403212,80.52030456852792,49.23857868020305
paper_review,6,005830,DB손해보험,KOSPI,KOSPI,Fundamental Core Composite,68.661,fundamental=78.07; value_momentum=71.48; risk=53.68; event_flow=49.24; value=91.32; quality=80.8; momentum=41.73; defensive=55.33; flow=50; liquidity=48.73,"Fundamental Core score 68.66: fundamental 78.07, value+momentum 71.48, risk 53.68, event/flow 49.24, PER 5.57, PBR 0.92, ROE 16.37%","paper only; entry 153,956-156,300; target 168,804; stop 150,048; hold <= 20d",,156300.0,10237704548700.0,36906369901.8,5.57,0.92,4.61,0.1637433633441238,0.024189748638879897,9.070077248214545,3.2779762762161333,-13.135741599316454,3.7433863111084276,-23.94160583941606,0.0,20260401,20260507,False,False,,,KR7005830005,20260520,161600.0,164200.0,150800.0,,-4.753199268738573,365523.0,57131244900.0,65500349.0,FinanceDataReader,-4.753199268738573,174091.66666666666,154394.16666666666,-2.7985074626865725,-9.443800695249127,-18.720748829953195,30.141548709408816,58.35866261398177,26.863572433192683,71.49440421329822,-10.219711837633428,1.234394650056947,Y,,68610000000.0,622298000000.0,1790581000000.0,10935289000000.0,74022307000000.0,26.0979594811252,True,179423.0,29597.0,7600.0,,0.0,0.0,0.0,91.31636345355354,80.79896907216497,41.73499934921254,55.32994923857868,50.0,48.73096446700507,48.642660389724774,100.0,68.6607582131902,0.0,78.06645618461899,71.48381781181715,53.680203045685275,49.23857868020305
paper_review,7,000270,기아,KOSPI,KOSPI,Fundamental Core Composite,68.475,fundamental=77.06; value_momentum=70.57; risk=56.41; event_flow=48.73; value=87.42; quality=62.76; momentum=45.3; defensive=44.84; flow=48.98; liquidity=91.12,"Fundamental Core score 68.47: fundamental 77.06, value+momentum 70.57, risk 56.41, event/flow 48.73, PER 8.13, PBR 1, ROE 12.35%","paper only; entry 147,159-149,400; target 161,352; stop 143,424; hold <= 20d",,149400.0,58327701901200.0,282706430758.5,8.13,1.0,4.31,0.12345345183197173,0.07632093476746166,0.07953456200926505,4.88245931283906,-1.91438151182264,4.358775781515543,-27.47572815533981,14.768501529300524,20260401,20260507,False,False,disclosure,임원ㆍ주요주주특정증권등소유상황보고서 | 임원ㆍ주요주주특정증권등소유상황보고서 | 임원ㆍ주요주주특정증권등소유상황보고서,KR7000270009,20260520,153600.0,154900.0,147700.0,,-3.550677856681728,1918825.0,286672455000.0,390412998.0,FinanceDataReader,-3.5506778566817276,161951.66666666666,149268.33333333334,-16.768802228412262,-5.08259212198221,-13.038416763678695,31.746031746031743,69.58002270147558,26.863572433192683,71.49440421329822,-7.750254705622039,0.08820803698037505,Y,,114140919000000.0,9078148000000.0,7554174000000.0,61190464000000.0,98979055000000.0,0.06618287347064378,True,157456.0,19382.0,6800.0,20260518,-135158753000.0,41751503550.0,-47.80887107426942,87.41971117638627,62.75773195876289,45.30131459065469,44.83925549915398,48.98477157360406,91.11675126903555,55.2730017773254,100.0,68.47546331669231,0.0,77.0612285469856,70.57235254209364,56.40862944162437,48.73096446700507
paper_review,8,012330,현대모비스,KOSPI,KOSPI,Fundamental Core Composite,68.148,fundamental=68.23; value_momentum=75.71; risk=67.96; event_flow=49.24; value=77.69; quality=50.26; momentum=72.75; defensive=59.9; flow=50; liquidity=92.13,"Fundamental Core score 68.15: fundamental 68.23, value+momentum 75.71, risk 67.96, event/flow 49.24, PER 10.8, PBR 0.8, ROE 7.45%","paper only; entry 526,975-535,000; target 577,800; stop 513,600; hold <= 20d",,535000.0,48541931905000.0,389080461598.7,10.8,0.8,1.47,0.0744671380684637,0.05205551571684146,0.054933882381572326,53.879670810050555,47.76789086866897,5.584398553896824,-17.692307692307697,0.0,20260401,20260507,False,False,,,KR7012330007,20260520,532000.0,561000.0,515000.0,,1.904761904761898,964849.0,516194215000.0,90732583.0,FinanceDataReader,1.904761904761898,444925.0,418962.5,-17.565485362095533,27.380952380952372,20.767494356659142,80.74324324324324,119.2622950819672,26.863572433192683,71.49440421329822,20.244985109849978,27.696392875257338,Y,,61118127000000.0,3357456000000.0,3664736000000.0,49212795000000.0,70400532000000.0,0.05996152336278237,True,551325.0,40861.0,6500.0,,0.0,0.0,0.0,77.68656536918475,50.25773195876289,72.74892620070284,59.89847715736041,50.0,92.13197969543147,66.66666666666667,100.0,68.14780879172886,0.0,68.23267319974426,75.71150970179198,67.95685279187818,49.23857868020305
paper_review,9,071050,한국금융지주,KOSPI,KOSPI,Fundamental Core Composite,67.919,fundamental=75.14; value_momentum=70.39; risk=57.93; event_flow=49.24; value=82.26; quality=75.13; momentum=52.58; defensive=56.35; flow=50; liquidity=62.69,"Fundamental Core score 67.92: fundamental 75.14, value+momentum 70.39, risk 57.93, event/flow 49.24, PER 7.98, PBR 1.34, ROE 16.73%","paper only; entry 229,012-232,500; target 251,100; stop 223,200; hold <= 20d",,232500.0,12956293140000.0,88006987107.5,7.98,1.34,3.15,0.1673088562155218,0.01486723954143775,0.34946453460824495,19.916730597110348,60.773328054434046,4.925746264869451,-20.240137221269293,0.0,20260401,20260507,False,False,,,KR7071050009,20260520,237000.0,237500.0,220000.0,,-0.6410256410256387,273563.0,63603397500.0,55725992.0,FinanceDataReader,-0.6410256410256387,241233.33333333334,212416.66666666666,-7.554671968190851,-10.919540229885062,-20.512820512820518,46.78030303030303,132.26773226773227,26.863572433192683,71.49440421329822,-3.6202846483349482,9.454688112985487,Y,,1591326000000.0,556112000000.0,2024352000000.0,12099491000000.0,136161928000000.0,1.2721164613661815,True,205667.0,34592.0,8690.0,,0.0,0.0,0.0,82.26147760580659,75.12886597938144,52.58167382532864,56.34517766497462,50.0,62.690355329949234,54.895301139805404,100.0,67.91945137110253,0.0,75.1375779187438,70.38955609361541,57.931472081218274,49.23857868020305
paper_review,10,316140,우리금융지주,KOSPI,KOSPI,Fundamental Core Composite,67.765,fundamental=76.6; value_momentum=67.44; risk=57.55; event_flow=49.24; value=91.09; quality=69.72; momentum=31.97; defensive=54.48; flow=50; liquidity=66.75,"Fundamental Core score 67.77: fundamental 76.6, value+momentum 67.44, risk 57.55, event/flow 49.24, PER 8.19, PBR 0.68, ROE 8.53%","paper only; entry 29,648-30,100; target 32,508; stop 28,896; hold <= 20d",,30100.0,22095697232000.0,82258692108.75,8.19,0.68,4.1,0.08525018774805036,0.005366146649356576,10.0364586843296,-11.316547481177318,-7.013529896358335,2.6881361077423302,-25.310173697270464,0.0,20260401,20260507,False,False,,,KR7316140003,20260520,31150.0,31200.0,29850.0,,-0.660066006600657,2186699.0,65819639900.0,734076320.0,FinanceDataReader,-0.660066006600657,33514.166666666664,31495.0,-3.3707865168539297,-15.804195804195809,-26.225490196078425,15.547024952015365,64.48087431693989,26.863572433192683,71.49440421329822,-10.187234254171118,-4.429274488013968,Y,,103871000000.0,1042497000000.0,3227508000000.0,37859248000000.0,601457286000000.0,31.07227233780362,True,49068.0,4052.0,1360.0,,0.0,0.0,0.0,91.08650092468326,69.71649484536083,31.968632044774175,54.4839255499154,50.0,66.751269035533,34.498464439724955,100.0,67.76517681048533,0.0,76.6029518111581,67.43935337271962,57.5507614213198,49.23857868020305
