reference_day,entry_date,rank,ticker,company,market,signal_score,day_change_pct,market_median_change_pct,value_ratio_20,close_location_pct,lower_tail_recovery_pct,close_vs_open_pct,distance_from_60d_high_pct,entry_gap_pct,backfill_status,backfill_rows,date,signal_time,entry_time,entry_price,target_price,stop_price,exit_time,exit_price,exit_reason,gross_return_pct,net_return_pct,opening_high,opening_low,entry_vwap,note,source_path
2025-11-13,2025-11-14,1,003230,삼양식품,KOSPI,65.38,7.97,0.0,1.64,94.8,8.66,7.97,-17.84,-1.096,skipped_existing,381,20251114,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,1406000.0,1332000.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251114\003230.csv
2025-11-20,2025-11-21,1,126340,비나텍,KOSDAQ,70.65,12.23,1.27,1.74,91.7,8.38,7.97,-11.23,0.0,skipped_existing,380,20251121,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,52956.0,51013.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251121\126340.csv
2025-11-24,2025-11-25,1,180640,한진칼,KOSPI,69.61,10.67,-0.41,1.92,100.0,9.34,9.34,-9.78,-0.826,skipped_existing,372,20251125,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,108000.0,104000.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251125\180640.csv
2025-11-27,2025-11-28,1,160190,하이젠알앤엠,KOSDAQ,71.69,12.74,0.0,2.22,95.4,13.34,11.79,-24.14,0.377,skipped_existing,380,20251128,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,54100.0,52600.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251128\160190.csv
2025-12-08,2025-12-09,1,003670,포스코퓨처엠,KOSPI,69.46,7.04,-0.34,2.1,96.4,6.52,5.76,-15.19,-1.134,skipped_existing,381,20251209,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,226000.0,216500.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251209\003670.csv
2025-12-08,2025-12-09,2,066970,엘앤에프,KOSPI,68.27,6.97,-0.34,2.29,91.9,6.37,5.6,-11.41,-2.273,skipped_existing,381,20251209,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,132800.0,127700.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251209\066970.csv
2025-12-09,2025-12-10,1,124500,아이티센글로벌,KOSDAQ,66.67,9.73,-0.16,1.88,94.3,12.59,9.18,-8.52,0.0,skipped_existing,380,20251210,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,25300.0,22100.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251210\124500.csv
2025-12-09,2025-12-10,2,100090,SK오션플랜트,KOSPI,66.16,5.1,0.0,1.91,91.8,7.6,4.81,-39.81,0.053,skipped_existing,381,20251210,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,19250.0,18730.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251210\100090.csv
2025-12-10,2025-12-11,1,042520,한스바이오메드,KOSDAQ,63.89,13.37,-0.24,1.6,94.9,16.61,12.01,-14.08,0.153,skipped_existing,381,20251211,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,33700.0,32500.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251211\042520.csv
2025-12-12,2025-12-15,1,100090,SK오션플랜트,KOSPI,78.13,6.69,0.74,2.3,98.3,6.23,5.5,-36.7,-0.702,skipped_existing,381,20251215,091400,091500,19980.0,20339.64,19800.18,091600,20339.64,target_hit,1.8,1.2,19810.0,19360.0,19548.73,,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251215\100090.csv
2025-12-12,2025-12-15,2,001440,대한전선,KOSPI,74.85,7.62,0.74,1.86,100.0,8.11,7.38,-16.23,-1.875,skipped_existing,381,20251215,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,23550.0,23100.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251215\001440.csv
2025-12-15,2025-12-16,1,049630,재영솔루텍,KOSDAQ,64.98,11.54,-0.17,1.97,90.4,18.25,15.34,-10.57,0.0,skipped_existing,381,20251216,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,16000.0,15275.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251216\049630.csv
2025-12-17,2025-12-18,1,041510,에스엠,KOSDAQ,70.66,5.82,0.0,2.45,90.4,5.91,4.97,-22.75,-0.254,skipped_existing,381,20251218,092300,092400,118200.0,120327.6,117136.2,095100,120327.6,target_hit,1.8,1.2,117900.0,115500.0,117174.21,,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251218\041510.csv
2025-12-19,2025-12-22,1,010140,삼성중공업,KOSPI,70.43,6.72,0.48,1.55,100.0,5.39,5.18,-21.85,0.0,skipped_existing,381,20251222,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,25750.0,25000.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251222\010140.csv
2025-12-23,2025-12-24,1,352820,하이브,KOSPI,62.02,5.02,-0.6,1.84,91.2,5.02,4.17,-7.55,-1.079,skipped_existing,381,20251224,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,322000.0,319000.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251224\352820.csv
2025-12-26,2025-12-29,1,298380,에이비엘바이오,KOSDAQ,66.72,6.13,-0.25,1.59,99.3,8.15,5.85,-9.55,0.0,skipped_existing,381,20251229,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,203000.0,199700.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251229\298380.csv
2025-12-29,2025-12-30,1,035720,카카오,KOSPI,71.11,5.34,-0.54,2.13,100.0,6.25,6.25,-12.2,-0.49,skipped_existing,381,20251230,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,61500.0,60300.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251230\035720.csv
2025-12-29,2025-12-30,2,028300,HLB,KOSDAQ,67.39,6.51,0.0,1.79,95.5,6.86,5.94,-16.44,-1.631,skipped_existing,381,20251230,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,49450.0,48200.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20251230\028300.csv
2025-12-30,2026-01-02,1,006280,녹십자,KOSPI,64.7,6.5,-0.26,1.77,93.8,8.16,6.28,-7.23,0.126,skipped_existing,319,20260102,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,0.0,0.0,0.0,missing_opening_range,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260102\006280.csv
2026-01-02,2026-01-05,1,058470,리노공업,KOSDAQ,73.94,7.63,0.8,1.88,97.9,7.81,7.63,-7.68,0.0,skipped_existing,381,20260105,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,68300.0,65500.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260105\058470.csv
2026-01-02,2026-01-05,2,005290,동진쎄미켐,KOSDAQ,72.57,8.19,0.8,1.72,98.3,8.04,7.74,-16.08,0.0,skipped_existing,381,20260105,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,41600.0,40650.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260105\005290.csv
2026-01-05,2026-01-06,1,417200,LS머트리얼즈,KOSDAQ,71.5,9.98,0.0,2.19,95.7,6.89,5.89,-13.54,-1.171,skipped_existing,381,20260106,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,13500.0,13290.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260106\417200.csv
2026-01-05,2026-01-06,2,001440,대한전선,KOSPI,70.81,7.98,0.0,2.33,92.5,7.76,6.42,-10.3,0.0,skipped_existing,381,20260106,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,27000.0,25700.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260106\001440.csv
2026-01-06,2026-01-07,1,079550,LIG넥스원,KOSPI,74.18,5.66,-0.09,2.21,100.0,7.49,6.0,-7.82,-0.909,skipped_existing,381,20260107,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,506000.0,488000.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260107\079550.csv
2026-01-06,2026-01-07,2,329180,HD현대중공업,KOSPI,71.63,7.21,-0.09,1.96,100.0,5.97,5.57,-14.06,-0.909,collected,381,20260107,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,556000.0,542000.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260107\329180.csv
2026-01-09,2026-01-12,1,009540,HD한국조선해양,KOSPI,78.83,5.3,0.27,2.5,100.0,5.8,4.81,-9.61,-0.447,skipped_existing,381,20260112,093600,093700,445000.0,453010.0,440995.0,112000,451500.0,time_exit,1.461,0.861,445000.0,433000.0,440125.25,,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260112\009540.csv
2026-01-09,2026-01-12,2,310210,보로노이,KOSDAQ,69.6,13.55,0.13,1.96,95.3,15.25,13.55,-9.78,-2.169,collected,381,20260112,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,225500.0,219500.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260112\310210.csv
2026-01-13,2026-01-14,1,064350,현대로템,KOSPI,73.43,6.42,0.0,2.09,100.0,7.91,4.5,-7.01,-1.293,skipped_existing,381,20260114,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,229000.0,221000.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260114\064350.csv
2026-01-13,2026-01-14,2,051910,LG화학,KOSPI,70.34,6.53,0.0,1.92,98.0,7.7,6.04,-20.07,-0.584,skipped_existing,381,20260114,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,341500.0,335500.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260114\051910.csv
2026-01-15,2026-01-16,1,010060,OCI홀딩스,KOSPI,69.8,6.92,0.11,1.68,100.0,8.68,6.82,-9.71,0.0,skipped_existing,381,20260116,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,120900.0,117000.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260116\010060.csv
2026-01-15,2026-01-16,2,097230,HJ중공업,KOSPI,69.69,8.45,0.11,2.03,94.4,6.73,6.73,-18.58,0.186,skipped_existing,381,20260116,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,27050.0,26550.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260116\097230.csv
2026-01-16,2026-01-19,1,010130,고려아연,KOSPI,64.68,10.22,-0.18,1.88,91.5,8.86,5.6,-17.19,0.0,skipped_existing,381,20260119,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,1686000.0,1600000.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260119\010130.csv
2026-01-19,2026-01-20,1,323280,태성,KOSDAQ,69.22,9.81,0.0,1.67,100.0,4.87,4.23,-24.39,0.0,skipped_existing,381,20260120,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,45650.0,44100.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260120\323280.csv
2026-01-19,2026-01-20,2,099440,스맥,KOSDAQ,67.43,11.88,0.0,2.09,91.0,11.7,9.89,-18.71,0.0,skipped_existing,381,20260120,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,7120.0,6550.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260120\099440.csv
2026-01-22,2026-01-23,1,373220,LG에너지솔루션,KOSPI,73.97,5.7,0.34,2.27,95.6,5.44,4.91,-20.87,0.0,skipped_existing,381,20260123,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,430500.0,415500.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260123\373220.csv
2026-01-22,2026-01-23,2,011170,롯데케미칼,KOSPI,67.48,5.34,0.34,1.77,93.3,5.77,5.19,-13.68,0.0,skipped_existing,381,20260123,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,80900.0,77800.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260123\011170.csv
2026-01-23,2026-01-26,1,950160,코오롱티슈진,KOSDAQ,73.67,6.81,0.75,2.18,93.4,7.36,4.14,-6.31,0.963,skipped_existing,380,20260126,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,87800.0,83900.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260126\950160.csv
2026-01-23,2026-01-26,2,141080,리가켐바이오,KOSDAQ,72.72,12.32,0.75,1.87,96.7,11.87,11.87,-18.48,0.0,skipped_existing,380,20260126,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,175400.0,167900.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260126\141080.csv
2026-01-26,2026-01-27,1,095610,테스,KOSDAQ,78.34,13.63,1.38,2.31,93.8,12.56,11.98,-11.0,-2.03,skipped_existing,381,20260127,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,53900.0,52500.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260127\095610.csv
2026-01-26,2026-01-27,2,358570,지아이이노베이션,KOSDAQ,76.9,9.17,1.38,1.84,98.6,9.93,9.55,-24.44,-2.401,skipped_existing,381,20260127,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,16180.0,15400.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260127\358570.csv
2026-01-27,2026-01-28,1,084370,유진테크,KOSDAQ,72.11,9.81,0.06,1.93,100.0,11.95,9.94,-15.78,0.0,skipped_existing,381,20260128,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,96100.0,92700.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260128\084370.csv
2026-01-27,2026-01-28,2,388210,씨엠티엑스,KOSDAQ,71.25,10.82,0.06,1.89,99.3,12.64,11.92,-19.55,0.0,skipped_existing,381,20260128,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,130700.0,126100.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260128\388210.csv
2026-01-28,2026-01-29,1,087010,펩트론,KOSDAQ,75.51,10.28,0.12,2.46,96.7,10.09,8.39,-19.36,0.0,skipped_existing,381,20260129,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,334500.0,320500.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260129\087010.csv
2026-01-28,2026-01-29,2,039200,오스코텍,KOSDAQ,65.28,6.19,0.12,1.64,93.7,5.98,5.66,-20.76,0.0,collected,381,20260129,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,54200.0,52500.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260129\039200.csv
2026-01-29,2026-01-30,1,087010,펩트론,KOSDAQ,75.39,5.69,0.24,2.29,98.2,9.14,3.88,-14.78,0.897,skipped_existing,380,20260130,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,338000.0,328500.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260130\087010.csv
2026-01-29,2026-01-30,2,039200,오스코텍,KOSDAQ,74.68,6.31,0.24,2.31,96.9,5.9,5.1,-15.76,0.0,collected,381,20260130,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,56700.0,54400.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260130\039200.csv
2026-02-03,2026-02-04,1,033100,제룡전기,KOSDAQ,75.03,9.16,1.94,1.5,100.0,7.32,5.07,-6.57,-0.105,skipped_existing,378,20260204,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,48500.0,46750.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260204\033100.csv
2026-02-03,2026-02-04,2,062040,산일전기,KOSPI,69.5,8.81,2.25,1.56,90.9,5.71,5.48,-17.16,-1.282,skipped_existing,381,20260204,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,151600.0,146200.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260204\062040.csv
2026-02-19,2026-02-20,1,041190,우리기술투자,KOSDAQ,69.75,5.32,0.8,1.7,95.0,4.79,3.35,-11.49,0.601,skipped_existing,381,20260220,093400,093500,8350.0,8500.3,8274.85,094200,8500.3,target_hit,1.8,1.2,8390.0,8130.0,8235.12,,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260220\041190.csv
2026-02-20,2026-02-23,1,012510,더존비즈온,KOSPI,69.64,5.38,0.35,1.73,97.1,7.62,5.15,-5.51,0.0,skipped_existing,379,20260223,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,119000.0,118300.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260223\012510.csv
2026-02-24,2026-02-25,1,079550,LIG넥스원,KOSPI,65.4,6.44,0.0,1.94,90.2,7.64,5.25,-9.86,-0.768,skipped_existing,381,20260225,094300,094400,512000.0,521216.0,507392.0,100300,521216.0,target_hit,1.8,1.2,517000.0,503000.0,508056.47,,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260225\079550.csv
2026-02-25,2026-02-26,1,437730,삼현,KOSDAQ,63.44,8.1,-0.37,1.67,94.1,9.13,3.8,-25.36,0.0,skipped_existing,381,20260226,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,61000.0,59200.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260226\437730.csv
2026-02-26,2026-02-27,1,161580,필옵틱스,KOSDAQ,55.56,9.2,-1.36,1.55,91.5,8.55,8.12,-9.45,-2.93,skipped_existing,381,20260227,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,54200.0,52600.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260227\161580.csv
2026-03-05,2026-03-06,1,251270,넷마블,KOSPI,65.5,6.01,6.21,1.65,91.5,5.9,0.83,-17.66,0.0,skipped_existing,379,20260306,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,55900.0,50900.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260306\251270.csv
2026-03-06,2026-03-09,1,222800,심텍,KOSDAQ,74.84,14.0,1.06,2.15,93.3,14.0,14.0,-13.24,0.0,skipped_existing,381,20260309,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,53800.0,52100.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260309\222800.csv
2026-03-06,2026-03-09,2,047050,포스코인터내셔널,KOSPI,72.79,11.06,0.3,1.88,100.0,7.95,4.56,-6.74,0.0,skipped_existing,350,20260309,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,83900.0,78300.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260309\047050.csv
2026-03-12,2026-03-13,1,085660,차바이오텍,KOSDAQ,72.88,9.07,0.3,2.19,95.5,9.37,9.13,-17.12,-3.023,skipped_existing,381,20260313,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,19390.0,19010.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260313\085660.csv
2026-03-16,2026-03-17,1,222800,심텍,KOSDAQ,60.35,7.9,-0.76,1.67,92.5,9.59,8.74,-14.76,0.0,skipped_existing,381,20260317,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,58800.0,55700.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260317\222800.csv
2026-03-18,2026-03-19,1,007660,이수페타시스,KOSPI,65.49,9.45,0.54,1.52,92.6,6.38,5.84,-7.4,-3.837,skipped_existing,380,20260319,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,125700.0,119800.0,0.0,opening_range_too_wide,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260319\007660.csv
2026-03-20,2026-03-23,1,097950,CJ제일제당,KOSPI,79.56,6.0,1.85,1.96,100.0,6.0,5.74,-9.79,-2.83,skipped_existing,381,20260323,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,208000.0,205500.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260323\097950.csv
2026-03-24,2026-03-25,1,373220,LG에너지솔루션,KOSPI,73.92,10.25,1.1,1.59,100.0,6.66,5.65,-13.74,-0.127,skipped_existing,381,20260325,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,396000.0,390000.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260325\373220.csv
2026-03-24,2026-03-25,2,097950,CJ제일제당,KOSPI,71.07,5.07,1.1,1.85,100.0,4.07,2.59,-7.45,0.23,skipped_existing,377,20260325,,,0.0,0.0,0.0,,0.0,no_signal,0.0,0.0,223500.0,217500.0,0.0,no_vwap_reclaim_signal,D:\Users\PC2310\Desktop\multi AI agent\programs\kr_daypilot\data\historical_intraday\minute_bars\20260325\097950.csv
